person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_19678,Z_C2,2025-03-15 16:57:45,2025-03-15 16:58:19,34,M,middle_aged,2025-03-15,16
P_19678,Z_C1,2025-03-15 16:58:40,2025-03-15 16:59:18,38,M,middle_aged,2025-03-15,16
P_19678,Z_C1,2025-03-15 17:01:16,2025-03-15 17:01:55,39,M,middle_aged,2025-03-15,16
P_19678,Z_CK,2025-03-15 17:04:12,2025-03-15 17:04:13,254,M,middle_aged,2025-03-15,16
P_19764,Z_E1,2025-03-15 17:09:07,2025-03-15 17:09:29,22,M,senior,2025-03-15,17
P_19701,Z_C1,2025-03-15 17:01:59,2025-03-15 17:02:36,37,M,teenager,2025-03-15,17
P_19701,Z_C2,2025-03-15 17:02:48,2025-03-15 17:03:24,36,M,teenager,2025-03-15,17
P_19701,Z_C3,2025-03-15 17:03:42,2025-03-15 17:04:09,27,M,teenager,2025-03-15,17
P_19701,Z_N3,2025-03-15 17:04:24,2025-03-15 17:04:29,383,M,teenager,2025-03-15,17
P_19727,Z_E2,2025-03-15 17:04:32,2025-03-15 17:04:40,8,F,young_adult,2025-03-15,17
P_19713,Z_E1,2025-03-15 17:03:22,2025-03-15 17:03:45,23,M,young_adult,2025-03-15,17
P_19713,Z_C1,2025-03-15 17:04:14,2025-03-15 17:04:59,45,M,young_adult,2025-03-15,17
P_19728,Z_N8,2025-03-15 17:05:02,2025-03-15 17:05:04,356,M,young_adult,2025-03-15,17
P_19714,Z_N4,2025-03-15 17:03:25,2025-03-15 17:05:10,105,M,middle_aged,2025-03-15,17
P_19707,Z_E2,2025-03-15 17:02:47,2025-03-15 17:02:54,7,M,young_adult,2025-03-15,17
P_19707,Z_C2,2025-03-15 17:03:51,2025-03-15 17:04:29,38,M,young_adult,2025-03-15,17
P_19707,Z_C3,2025-03-15 17:04:56,2025-03-15 17:05:23,27,M,young_adult,2025-03-15,17
P_19729,Z_C2,2025-03-15 17:04:44,2025-03-15 17:04:55,11,F,teenager,2025-03-15,17
P_19729,Z_C3,2025-03-15 17:05:05,2025-03-15 17:05:47,42,F,teenager,2025-03-15,17
P_19771,Z_E1,2025-03-15 17:10:39,2025-03-15 17:10:55,16,F,young_adult,2025-03-15,17
P_19695,Z_S1,2025-03-15 17:02:51,2025-03-15 17:06:56,245,F,middle_aged,2025-03-15,17
P_19733,Z_S6,2025-03-15 17:07:18,2025-03-15 17:07:23,424,M,adult,2025-03-15,17
P_19738,Z_S5,2025-03-15 17:05:33,2025-03-15 17:07:27,114,M,young_adult,2025-03-15,17
P_19723,Z_N6,2025-03-15 17:04:12,2025-03-15 17:07:31,199,M,young_adult,2025-03-15,17
P_19743,Z_C2,2025-03-15 17:06:25,2025-03-15 17:07:00,35,M,senior,2025-03-15,17
P_19743,Z_C3,2025-03-15 17:07:12,2025-03-15 17:07:39,27,M,senior,2025-03-15,17
P_19646,Z_N3,2025-03-15 16:51:39,2025-03-15 16:54:21,385,F,young_adult,2025-03-15,16
P_19646,Z_S3,2025-03-15 16:56:27,2025-03-15 16:57:56,89,F,young_adult,2025-03-15,16
P_19646,Z_S3,2025-03-15 17:00:33,2025-03-15 17:03:38,185,F,young_adult,2025-03-15,16
P_19646,Z_S3,2025-03-15 17:07:39,2025-03-15 17:07:44,169,F,young_adult,2025-03-15,16
P_19753,Z_S7,2025-03-15 17:07:57,2025-03-15 17:07:58,344,F,senior,2025-03-15,17
P_19781,Z_E2,2025-03-15 17:12:51,2025-03-15 17:13:11,20,M,senior,2025-03-15,17
P_19696,Z_N9,2025-03-15 17:06:06,2025-03-15 17:07:51,105,F,teenager,2025-03-15,17
P_19696,Z_N6,2025-03-15 17:08:16,2025-03-15 17:08:19,383,F,teenager,2025-03-15,17
P_19742,Z_E2,2025-03-15 17:06:21,2025-03-15 17:06:31,10,F,senior,2025-03-15,17
P_19742,Z_C2,2025-03-15 17:07:08,2025-03-15 17:07:27,19,F,senior,2025-03-15,17
P_19742,Z_C3,2025-03-15 17:07:46,2025-03-15 17:08:23,37,F,senior,2025-03-15,17
P_19447,Z_S6,2025-03-15 16:21:01,2025-03-15 16:23:54,173,M,middle_aged,2025-03-15,16
P_19447,Z_N6,2025-03-15 16:25:53,2025-03-15 16:30:28,275,M,middle_aged,2025-03-15,16
P_19447,Z_N9,2025-03-15 16:31:58,2025-03-15 16:34:41,163,M,middle_aged,2025-03-15,16
P_19447,Z_S7,2025-03-15 16:37:17,2025-03-15 16:39:57,160,M,middle_aged,2025-03-15,16
P_19447,Z_N10,2025-03-15 16:42:10,2025-03-15 16:49:01,436,M,middle_aged,2025-03-15,16
P_19447,Z_N8,2025-03-15 16:50:18,2025-03-15 16:51:55,97,M,middle_aged,2025-03-15,16
P_19447,Z_N9,2025-03-15 16:56:12,2025-03-15 16:59:27,420,M,middle_aged,2025-03-15,16
P_19447,Z_S7,2025-03-15 17:03:29,2025-03-15 17:08:29,300,M,middle_aged,2025-03-15,16
P_19667,Z_E2,2025-03-15 16:55:20,2025-03-15 16:55:27,7,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 16:57:36,2025-03-15 16:57:54,18,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 16:58:08,2025-03-15 16:58:45,37,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 16:59:55,2025-03-15 17:01:02,40,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:01:13,2025-03-15 17:01:32,19,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:02:31,2025-03-15 17:02:57,26,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 17:03:51,2025-03-15 17:04:06,15,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:04:21,2025-03-15 17:04:38,17,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 17:06:47,2025-03-15 17:07:06,54,F,middle_aged,2025-03-15,16
P_19667,Z_C3,2025-03-15 17:07:20,2025-03-15 17:08:04,44,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 17:08:50,2025-03-15 17:09:23,33,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:09:34,2025-03-15 17:10:10,36,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:10:29,2025-03-15 17:10:55,26,F,middle_aged,2025-03-15,16
P_19667,Z_C2,2025-03-15 17:11:16,2025-03-15 17:11:19,39,F,middle_aged,2025-03-15,16
P_19667,Z_C1,2025-03-15 17:11:43,2025-03-15 17:11:55,56,F,middle_aged,2025-03-15,16
P_19667,Z_CK,2025-03-15 17:12:21,2025-03-15 17:13:31,673,F,middle_aged,2025-03-15,16
P_19664,Z_C2,2025-03-15 16:55:14,2025-03-15 16:56:31,77,M,young_adult,2025-03-15,16
P_19664,Z_C1,2025-03-15 16:56:57,2025-03-15 16:57:54,35,M,young_adult,2025-03-15,16
P_19664,Z_C1,2025-03-15 16:58:30,2025-03-15 16:58:52,22,M,young_adult,2025-03-15,16
P_19664,Z_C1,2025-03-15 16:59:12,2025-03-15 16:59:30,18,M,young_adult,2025-03-15,16
P_19664,Z_C1,2025-03-15 17:01:16,2025-03-15 17:01:55,74,M,young_adult,2025-03-15,16
P_19664,Z_C2,2025-03-15 17:02:30,2025-03-15 17:02:57,27,M,young_adult,2025-03-15,16
P_19664,Z_C3,2025-03-15 17:03:25,2025-03-15 17:03:55,30,M,young_adult,2025-03-15,16
P_19664,Z_C2,2025-03-15 17:06:59,2025-03-15 17:07:37,38,M,young_adult,2025-03-15,16
P_19664,Z_C1,2025-03-15 17:08:06,2025-03-15 17:08:34,28,M,young_adult,2025-03-15,16
P_19664,Z_CK,2025-03-15 17:08:59,2025-03-15 17:13:40,281,M,young_adult,2025-03-15,16
P_19783,Z_E1,2025-03-15 17:13:21,2025-03-15 17:13:41,35,F,young_adult,2025-03-15,17
P_19611,Z_N6,2025-03-15 16:44:55,2025-03-15 16:48:16,201,F,adult,2025-03-15,16
P_19611,Z_N5,2025-03-15 16:49:40,2025-03-15 16:51:45,125,F,adult,2025-03-15,16
P_19611,Z_N2,2025-03-15 16:52:19,2025-03-15 16:55:04,165,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 16:57:43,2025-03-15 16:58:07,19,F,adult,2025-03-15,16
P_19611,Z_C1,2025-03-15 16:58:30,2025-03-15 16:59:04,45,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 16:59:16,2025-03-15 16:59:32,16,F,adult,2025-03-15,16
P_19611,Z_C3,2025-03-15 16:59:54,2025-03-15 17:00:28,34,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 17:01:26,2025-03-15 17:01:39,13,F,adult,2025-03-15,16
P_19611,Z_C3,2025-03-15 17:02:13,2025-03-15 17:02:38,25,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 17:03:38,2025-03-15 17:04:20,59,F,adult,2025-03-15,16
P_19611,Z_C1,2025-03-15 17:04:48,2025-03-15 17:05:03,56,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 17:05:27,2025-03-15 17:05:52,40,F,adult,2025-03-15,16
P_19611,Z_C1,2025-03-15 17:06:19,2025-03-15 17:06:52,33,F,adult,2025-03-15,16
P_19611,Z_C1,2025-03-15 17:07:07,2025-03-15 17:07:21,14,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 17:07:43,2025-03-15 17:08:28,66,F,adult,2025-03-15,16
P_19611,Z_C3,2025-03-15 17:08:42,2025-03-15 17:08:43,1,F,adult,2025-03-15,16
P_19611,Z_C2,2025-03-15 17:09:32,2025-03-15 17:10:15,94,F,adult,2025-03-15,16
P_19611,Z_C1,2025-03-15 17:10:43,2025-03-15 17:10:57,14,F,adult,2025-03-15,16
P_19611,Z_CK,2025-03-15 17:11:19,2025-03-15 17:13:44,145,F,adult,2025-03-15,16
P_19760,Z_N6,2025-03-15 17:08:52,2025-03-15 17:08:55,324,F,adult,2025-03-15,17
P_19746,Z_S5,2025-03-15 17:06:52,2025-03-15 17:09:10,138,F,young_adult,2025-03-15,17
P_19750,Z_S2,2025-03-15 17:07:15,2025-03-15 17:09:15,120,M,middle_aged,2025-03-15,17
P_19766,Z_E2,2025-03-15 17:09:36,2025-03-15 17:09:44,8,F,adult,2025-03-15,17
P_19766,Z_E2,2025-03-15 17:13:55,2025-03-15 17:14:17,22,F,adult,2025-03-15,17
P_19784,Z_E1,2025-03-15 17:13:30,2025-03-15 17:13:45,15,F,young_adult,2025-03-15,17
P_19784,Z_E1,2025-03-15 17:13:53,2025-03-15 17:14:18,25,F,young_adult,2025-03-15,17
P_19778,Z_N1,2025-03-15 17:11:50,2025-03-15 17:13:28,98,M,young_adult,2025-03-15,17
P_19778,Z_E1,2025-03-15 17:14:08,2025-03-15 17:14:31,23,M,young_adult,2025-03-15,17
P_19724,Z_C1,2025-03-15 17:04:21,2025-03-15 17:04:44,23,F,child,2025-03-15,17
P_19724,Z_C2,2025-03-15 17:05:05,2025-03-15 17:05:21,16,F,child,2025-03-15,17
P_19724,Z_C3,2025-03-15 17:05:40,2025-03-15 17:06:10,30,F,child,2025-03-15,17
P_19724,Z_N3,2025-03-15 17:06:33,2025-03-15 17:09:46,193,F,child,2025-03-15,17
P_19763,Z_S3,2025-03-15 17:09:02,2025-03-15 17:09:58,56,F,middle_aged,2025-03-15,17
P_19797,Z_E1,2025-03-15 17:14:41,2025-03-15 17:15:02,21,M,young_adult,2025-03-15,17
P_19734,Z_E1,2025-03-15 17:05:04,2025-03-15 17:05:12,8,M,senior,2025-03-15,17
P_19734,Z_C1,2025-03-15 17:05:44,2025-03-15 17:06:16,32,M,senior,2025-03-15,17
P_19734,Z_C1,2025-03-15 17:07:33,2025-03-15 17:07:46,13,M,senior,2025-03-15,17
P_19734,Z_C2,2025-03-15 17:08:05,2025-03-15 17:08:30,25,M,senior,2025-03-15,17
P_19734,Z_C3,2025-03-15 17:08:42,2025-03-15 17:08:53,11,M,senior,2025-03-15,17
P_19734,Z_C3,2025-03-15 17:11:00,2025-03-15 17:11:20,20,M,senior,2025-03-15,17
P_19752,Z_N8,2025-03-15 17:07:47,2025-03-15 17:11:20,213,M,teenager,2025-03-15,17
P_19776,Z_N8,2025-03-15 17:11:14,2025-03-15 17:12:09,55,M,middle_aged,2025-03-15,17
P_19737,Z_C3,2025-03-15 17:05:23,2025-03-15 17:05:55,32,F,middle_aged,2025-03-15,17
P_19737,Z_N3,2025-03-15 17:07:21,2025-03-15 17:10:13,261,F,middle_aged,2025-03-15,17
P_19737,Z_C3,2025-03-15 17:12:06,2025-03-15 17:12:23,17,F,middle_aged,2025-03-15,17
P_19737,Z_CK,2025-03-15 17:12:47,2025-03-15 17:17:12,265,F,middle_aged,2025-03-15,17
P_19722,Z_C1,2025-03-15 17:04:10,2025-03-15 17:04:36,26,M,teenager,2025-03-15,17
P_19722,Z_C1,2025-03-15 17:05:22,2025-03-15 17:05:59,37,M,teenager,2025-03-15,17
P_19722,Z_C2,2025-03-15 17:06:11,2025-03-15 17:06:43,32,M,teenager,2025-03-15,17
P_19722,Z_C3,2025-03-15 17:07:11,2025-03-15 17:07:29,18,M,teenager,2025-03-15,17
P_19722,Z_C2,2025-03-15 17:11:08,2025-03-15 17:11:28,20,M,teenager,2025-03-15,17
P_19722,Z_C2,2025-03-15 17:11:29,2025-03-15 17:12:14,45,M,teenager,2025-03-15,17
P_19769,Z_C1,2025-03-15 17:09:54,2025-03-15 17:10:30,36,F,adult,2025-03-15,17
P_19769,Z_N1,2025-03-15 17:12:22,2025-03-15 17:12:22,0,F,adult,2025-03-15,17
P_19767,Z_N9,2025-03-15 17:09:43,2025-03-15 17:10:46,63,M,senior,2025-03-15,17
P_19767,Z_N6,2025-03-15 17:12:30,2025-03-15 17:12:30,0,M,senior,2025-03-15,17
P_19809,Z_E2,2025-03-15 17:17:37,2025-03-15 17:17:49,12,M,young_adult,2025-03-15,17
P_19807,Z_E1,2025-03-15 17:17:26,2025-03-15 17:17:50,24,F,senior,2025-03-15,17
P_19810,Z_E2,2025-03-15 17:17:42,2025-03-15 17:17:56,14,F,middle_aged,2025-03-15,17
P_19756,Z_N6,2025-03-15 17:08:24,2025-03-15 17:12:59,275,F,middle_aged,2025-03-15,17
P_19788,Z_E1,2025-03-15 17:13:51,2025-03-15 17:13:59,8,F,middle_aged,2025-03-15,17
P_19788,Z_E1,2025-03-15 17:17:54,2025-03-15 17:18:02,8,F,middle_aged,2025-03-15,17
P_19654,Z_N5,2025-03-15 16:52:55,2025-03-15 16:57:04,469,M,adult,2025-03-15,16
P_19654,Z_N5,2025-03-15 16:58:31,2025-03-15 17:03:41,443,M,adult,2025-03-15,16
P_19654,Z_S5,2025-03-15 17:05:31,2025-03-15 17:08:06,360,M,adult,2025-03-15,16
P_19654,Z_N5,2025-03-15 17:10:12,2025-03-15 17:12:46,154,M,adult,2025-03-15,16
P_19654,Z_N2,2025-03-15 17:13:13,2025-03-15 17:13:14,332,M,adult,2025-03-15,16
P_19772,Z_C2,2025-03-15 17:10:47,2025-03-15 17:11:55,68,F,middle_aged,2025-03-15,17
P_19772,Z_C1,2025-03-15 17:14:00,2025-03-15 17:14:42,42,F,middle_aged,2025-03-15,17
P_19772,Z_CK,2025-03-15 17:17:15,2025-03-15 17:18:19,64,F,middle_aged,2025-03-15,17
P_19691,Z_C3,2025-03-15 17:01:01,2025-03-15 17:01:17,16,M,middle_aged,2025-03-15,17
P_19691,Z_C2,2025-03-15 17:05:21,2025-03-15 17:06:00,39,M,middle_aged,2025-03-15,17
P_19691,Z_C1,2025-03-15 17:06:14,2025-03-15 17:06:59,45,M,middle_aged,2025-03-15,17
P_19691,Z_C2,2025-03-15 17:09:37,2025-03-15 17:10:01,24,M,middle_aged,2025-03-15,17
P_19691,Z_C3,2025-03-15 17:10:30,2025-03-15 17:10:54,24,M,middle_aged,2025-03-15,17
P_19691,Z_C2,2025-03-15 17:12:27,2025-03-15 17:12:41,14,M,middle_aged,2025-03-15,17
P_19691,Z_C1,2025-03-15 17:13:09,2025-03-15 17:13:27,18,M,middle_aged,2025-03-15,17
P_19814,Z_E2,2025-03-15 17:18:18,2025-03-15 17:18:31,13,M,teenager,2025-03-15,17
P_19803,Z_C1,2025-03-15 17:16:52,2025-03-15 17:17:10,18,M,adult,2025-03-15,17
P_19803,Z_CK,2025-03-15 17:17:36,2025-03-15 17:18:36,174,M,adult,2025-03-15,17
P_19813,Z_E2,2025-03-15 17:18:17,2025-03-15 17:18:37,20,F,adult,2025-03-15,17
P_19815,Z_E2,2025-03-15 17:18:21,2025-03-15 17:18:39,18,M,middle_aged,2025-03-15,17
P_19676,Z_C1,2025-03-15 16:57:30,2025-03-15 16:57:34,24,F,young_adult,2025-03-15,16
P_19676,Z_C2,2025-03-15 16:58:22,2025-03-15 16:58:56,34,F,young_adult,2025-03-15,16
P_19676,Z_C1,2025-03-15 16:59:08,2025-03-15 16:59:23,33,F,young_adult,2025-03-15,16
P_19676,Z_C2,2025-03-15 16:59:50,2025-03-15 17:00:04,14,F,young_adult,2025-03-15,16
P_19676,Z_C3,2025-03-15 17:00:23,2025-03-15 17:01:07,44,F,young_adult,2025-03-15,16
P_19676,Z_N3,2025-03-15 17:01:22,2025-03-15 17:05:51,269,F,young_adult,2025-03-15,16
P_19676,Z_N6,2025-03-15 17:06:09,2025-03-15 17:10:36,267,F,young_adult,2025-03-15,16
P_19676,Z_N6,2025-03-15 17:13:41,2025-03-15 17:13:44,281,F,young_adult,2025-03-15,16
P_19786,Z_S1,2025-03-15 17:13:44,2025-03-15 17:13:45,368,M,middle_aged,2025-03-15,17
P_19754,Z_S3,2025-03-15 17:08:02,2025-03-15 17:10:28,346,M,young_adult,2025-03-15,17
P_19754,Z_S3,2025-03-15 17:13:38,2025-03-15 17:13:48,217,M,young_adult,2025-03-15,17
P_19821,Z_E2,2025-03-15 17:18:49,2025-03-15 17:19:02,26,M,adult,2025-03-15,17
P_19824,Z_E1,2025-03-15 17:18:52,2025-03-15 17:19:08,16,F,young_adult,2025-03-15,17
P_19823,Z_E1,2025-03-15 17:18:50,2025-03-15 17:19:10,20,M,middle_aged,2025-03-15,17
P_19749,Z_N8,2025-03-15 17:07:12,2025-03-15 17:09:39,147,M,adult,2025-03-15,17
P_19749,Z_N8,2025-03-15 17:09:53,2025-03-15 17:14:11,258,M,adult,2025-03-15,17
P_19777,Z_S4,2025-03-15 17:11:21,2025-03-15 17:14:12,171,F,senior,2025-03-15,17
P_19826,Z_E1,2025-03-15 17:19:10,2025-03-15 17:19:21,11,F,young_adult,2025-03-15,17
P_19774,Z_N7,2025-03-15 17:10:58,2025-03-15 17:14:24,206,F,young_adult,2025-03-15,17
P_19819,Z_E2,2025-03-15 17:19:21,2025-03-15 17:19:30,9,M,adult,2025-03-15,17
P_19830,Z_E1,2025-03-15 17:19:24,2025-03-15 17:19:45,21,M,teenager,2025-03-15,17
P_19829,Z_E2,2025-03-15 17:19:24,2025-03-15 17:19:50,26,F,middle_aged,2025-03-15,17
P_19804,Z_CK,2025-03-15 17:16:59,2025-03-15 17:19:52,173,F,child,2025-03-15,17
P_19717,Z_N8,2025-03-15 17:06:11,2025-03-15 17:07:48,97,F,middle_aged,2025-03-15,17
P_19717,Z_N8,2025-03-15 17:10:56,2025-03-15 17:13:27,151,F,middle_aged,2025-03-15,17
P_19717,Z_N5,2025-03-15 17:14:52,2025-03-15 17:14:55,321,F,middle_aged,2025-03-15,17
P_19799,Z_N4,2025-03-15 17:14:55,2025-03-15 17:15:00,341,F,teenager,2025-03-15,17
P_19747,Z_C2,2025-03-15 17:07:25,2025-03-15 17:08:03,38,F,middle_aged,2025-03-15,17
P_19747,Z_C3,2025-03-15 17:08:25,2025-03-15 17:08:35,10,F,middle_aged,2025-03-15,17
P_19747,Z_N3,2025-03-15 17:09:07,2025-03-15 17:10:36,89,F,middle_aged,2025-03-15,17
P_19747,Z_S3,2025-03-15 17:14:59,2025-03-15 17:15:02,323,F,middle_aged,2025-03-15,17
P_19800,Z_N9,2025-03-15 17:14:57,2025-03-15 17:15:02,345,F,young_adult,2025-03-15,17
P_19792,Z_S1,2025-03-15 17:14:21,2025-03-15 17:15:08,47,F,middle_aged,2025-03-15,17
P_19835,Z_E1,2025-03-15 17:20:05,2025-03-15 17:20:19,14,F,child,2025-03-15,17
P_19779,Z_S1,2025-03-15 17:11:59,2025-03-15 17:15:19,200,F,child,2025-03-15,17
P_19798,Z_S5,2025-03-15 17:14:46,2025-03-15 17:15:22,36,F,middle_aged,2025-03-15,17
P_19838,Z_E1,2025-03-15 17:20:11,2025-03-15 17:20:29,18,F,adult,2025-03-15,17
P_19837,Z_CK,2025-03-15 17:20:08,2025-03-15 17:20:30,336,M,adult,2025-03-15,17
P_19741,Z_N6,2025-03-15 17:07:57,2025-03-15 17:12:18,536,F,middle_aged,2025-03-15,17
P_19741,Z_N9,2025-03-15 17:12:42,2025-03-15 17:15:36,174,F,middle_aged,2025-03-15,17
P_19840,Z_E1,2025-03-15 17:20:20,2025-03-15 17:20:41,21,M,middle_aged,2025-03-15,17
P_19817,Z_CK,2025-03-15 17:18:31,2025-03-15 17:21:05,154,F,senior,2025-03-15,17
P_19790,Z_S5,2025-03-15 17:14:13,2025-03-15 17:16:05,244,F,senior,2025-03-15,17
P_19845,Z_E2,2025-03-15 17:20:46,2025-03-15 17:21:09,23,M,adult,2025-03-15,17
P_19680,Z_C2,2025-03-15 16:57:48,2025-03-15 16:58:19,31,M,adult,2025-03-15,16
P_19680,Z_C1,2025-03-15 16:58:53,2025-03-15 16:59:06,13,M,adult,2025-03-15,16
P_19680,Z_C1,2025-03-15 17:00:20,2025-03-15 17:01:04,44,M,adult,2025-03-15,16
P_19680,Z_C1,2025-03-15 17:01:35,2025-03-15 17:01:51,16,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:04:06,2025-03-15 17:04:23,17,M,adult,2025-03-15,16
P_19680,Z_C1,2025-03-15 17:04:49,2025-03-15 17:05:30,41,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:05:45,2025-03-15 17:06:00,15,M,adult,2025-03-15,16
P_19680,Z_C3,2025-03-15 17:06:20,2025-03-15 17:06:41,21,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:08:23,2025-03-15 17:08:44,19,M,adult,2025-03-15,16
P_19680,Z_C3,2025-03-15 17:09:07,2025-03-15 17:09:39,54,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:10:07,2025-03-15 17:10:31,24,M,adult,2025-03-15,16
P_19680,Z_C3,2025-03-15 17:10:44,2025-03-15 17:11:13,61,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:14:22,2025-03-15 17:14:34,12,M,adult,2025-03-15,16
P_19680,Z_C1,2025-03-15 17:14:44,2025-03-15 17:15:09,57,M,adult,2025-03-15,16
P_19680,Z_C2,2025-03-15 17:15:25,2025-03-15 17:16:04,39,M,adult,2025-03-15,16
P_19680,Z_C3,2025-03-15 17:16:15,2025-03-15 17:16:48,33,M,adult,2025-03-15,16
P_19680,Z_CK,2025-03-15 17:17:45,2025-03-15 17:21:13,262,M,adult,2025-03-15,16
P_19782,Z_S7,2025-03-15 17:13:00,2025-03-15 17:16:19,199,M,teenager,2025-03-15,17
P_19768,Z_N1,2025-03-15 17:11:41,2025-03-15 17:13:57,491,M,adult,2025-03-15,17
P_19768,Z_C1,2025-03-15 17:15:26,2025-03-15 17:15:55,29,M,adult,2025-03-15,17
P_19768,Z_CK,2025-03-15 17:16:25,2025-03-15 17:16:25,0,M,adult,2025-03-15,17
P_19705,Z_N3,2025-03-15 17:02:22,2025-03-15 17:03:20,58,F,adult,2025-03-15,17
P_19705,Z_C3,2025-03-15 17:08:15,2025-03-15 17:08:57,43,F,adult,2025-03-15,17
P_19705,Z_C2,2025-03-15 17:10:46,2025-03-15 17:11:13,27,F,adult,2025-03-15,17
P_19705,Z_C3,2025-03-15 17:11:33,2025-03-15 17:12:01,28,F,adult,2025-03-15,17
P_19705,Z_CK,2025-03-15 17:15:41,2025-03-15 17:16:28,463,F,adult,2025-03-15,17
P_19765,Z_N6,2025-03-15 17:09:08,2025-03-15 17:16:30,1216,M,senior,2025-03-15,17
P_19794,Z_C1,2025-03-15 17:14:26,2025-03-15 17:15:59,93,M,young_adult,2025-03-15,17
P_19794,Z_CK,2025-03-15 17:16:27,2025-03-15 17:16:31,356,M,young_adult,2025-03-15,17
P_19770,Z_C2,2025-03-15 17:10:06,2025-03-15 17:10:48,42,F,child,2025-03-15,17
P_19770,Z_C1,2025-03-15 17:11:04,2025-03-15 17:11:26,22,F,child,2025-03-15,17
P_19770,Z_C2,2025-03-15 17:15:40,2025-03-15 17:15:52,12,F,child,2025-03-15,17
P_19770,Z_C1,2025-03-15 17:16:26,2025-03-15 17:16:47,21,F,child,2025-03-15,17
P_19853,Z_E1,2025-03-15 17:21:33,2025-03-15 17:21:56,23,F,senior,2025-03-15,17
P_19852,Z_E2,2025-03-15 17:21:31,2025-03-15 17:21:56,25,M,adult,2025-03-15,17
P_19856,Z_E2,2025-03-15 17:22:04,2025-03-15 17:22:16,12,F,senior,2025-03-15,17
P_19657,Z_N5,2025-03-15 16:53:55,2025-03-15 16:57:35,220,M,adult,2025-03-15,16
P_19657,Z_N4,2025-03-15 17:01:32,2025-03-15 17:05:22,590,M,adult,2025-03-15,16
P_19657,Z_S4,2025-03-15 17:06:16,2025-03-15 17:09:33,197,M,adult,2025-03-15,16
P_19657,Z_N4,2025-03-15 17:10:08,2025-03-15 17:12:56,168,M,adult,2025-03-15,16
P_19657,Z_N7,2025-03-15 17:13:21,2025-03-15 17:15:47,146,M,adult,2025-03-15,16
P_19657,Z_N10,2025-03-15 17:17:20,2025-03-15 17:17:22,371,M,adult,2025-03-15,16
P_19808,Z_N7,2025-03-15 17:17:32,2025-03-15 17:17:36,312,F,middle_aged,2025-03-15,17
P_19861,Z_E1,2025-03-15 17:22:25,2025-03-15 17:22:50,25,F,adult,2025-03-15,17
P_19867,Z_E1,2025-03-15 17:22:52,2025-03-15 17:23:08,16,M,young_adult,2025-03-15,17
P_19868,Z_E1,2025-03-15 17:23:47,2025-03-15 17:24:09,22,M,senior,2025-03-15,17
P_19787,Z_S5,2025-03-15 17:13:50,2025-03-15 17:16:36,166,M,teenager,2025-03-15,17
P_19787,Z_S5,2025-03-15 17:16:48,2025-03-15 17:19:10,142,M,teenager,2025-03-15,17
P_19827,Z_S3,2025-03-15 17:19:19,2025-03-15 17:19:22,314,M,teenager,2025-03-15,17
P_19801,Z_N5,2025-03-15 17:15:29,2025-03-15 17:19:48,259,M,senior,2025-03-15,17
P_19685,Z_C1,2025-03-15 16:58:55,2025-03-15 16:59:31,36,M,adult,2025-03-15,16
P_19685,Z_C2,2025-03-15 17:04:29,2025-03-15 17:04:59,30,M,adult,2025-03-15,16
P_19685,Z_C1,2025-03-15 17:05:30,2025-03-15 17:05:46,16,M,adult,2025-03-15,16
P_19685,Z_C2,2025-03-15 17:08:34,2025-03-15 17:08:53,19,M,adult,2025-03-15,16
P_19685,Z_C3,2025-03-15 17:09:17,2025-03-15 17:09:39,22,M,adult,2025-03-15,16
P_19685,Z_C2,2025-03-15 17:10:12,2025-03-15 17:10:39,27,M,adult,2025-03-15,16
P_19685,Z_C3,2025-03-15 17:10:49,2025-03-15 17:11:21,32,M,adult,2025-03-15,16
P_19685,Z_C2,2025-03-15 17:14:34,2025-03-15 17:14:51,17,M,adult,2025-03-15,16
P_19685,Z_C1,2025-03-15 17:15:01,2025-03-15 17:15:33,29,M,adult,2025-03-15,16
